"","treated","age","education","black","hispanic","married","nodegree","re74","re78","re75"
"1778",0,32,12,0,0,1,0,39185.336,41376.344,42967.742
"1779",0,27,17,0,0,1,0,39185.336,29554.531,44758.065
"1780",0,44,17,0,0,1,0,39185.336,51720.43,44758.065
"1781",0,38,17,0,0,1,0,39185.336,47287.25,48338.71
"1782",0,27,17,0,0,0,0,40164.969,44331.797,41177.419
"1783",0,38,12,1,0,1,0,40570.538,27190.169,10741.935
"1784",0,39,17,0,0,1,0,40752.749,0,0
"1785",0,46,14,0,0,1,0,41144.603,35465.438,30256.452
"1786",0,25,17,0,0,1,0,41144.603,38420.891,35806.452
"1787",0,52,12,0,0,1,0,41144.603,36943.164,37596.774
"1788",0,35,15,0,0,1,0,41144.603,35465.438,39387.097
"1789",0,53,12,0,0,1,0,41144.603,39898.618,42967.742
"1790",0,33,16,0,0,1,0,41144.603,41080.799,42967.742
"1791",0,30,16,0,0,1,0,41144.603,47287.25,42967.742
"1792",0,51,16,0,0,1,0,41144.603,48764.977,44758.065
"1793",0,36,12,1,0,1,0,41732.383,31032.258,37596.774
"1794",0,33,13,0,0,1,0,41732.383,51073.186,47264.516
"1795",0,50,17,0,0,1,0,42124.236,70930.876,0
"1796",0,47,16,0,0,1,0,42124.236,44331.797,41177.419
"1797",0,36,14,0,0,1,0,42124.236,41376.344,42072.581
"1798",0,48,12,0,0,1,0,42124.236,36943.164,42967.742
"1799",0,48,12,0,0,1,0,42124.236,36943.164,42967.742
"1800",0,48,17,0,0,1,0,42294.692,41376.344,41177.419
"1801",0,37,17,0,0,1,0,42712.016,31032.258,43862.903
"1802",0,50,17,0,0,1,0,42907.943,39898.618,44758.065
"1803",0,34,16,0,0,1,0,43103.87,20688.172,21304.839
"1804",0,30,12,1,0,1,0,43103.87,26599.078,21483.871
"1805",0,28,16,0,0,1,0,43103.87,38420.891,32225.806
"1806",0,37,12,0,0,0,0,43103.87,32509.985,32225.806
"1807",0,46,12,0,0,1,0,43103.87,31032.258,35806.452
"1808",0,32,12,0,1,1,0,43103.87,38420.891,37596.774
"1809",0,29,12,0,0,0,0,43103.87,50242.704,37596.774
"1810",0,40,16,0,0,1,0,43103.87,45809.524,39387.097
"1811",0,44,15,0,0,1,0,43103.87,51232.78,39387.097
"1812",0,38,12,0,0,1,0,43103.87,36943.164,41177.419
"1813",0,51,12,0,0,1,0,43103.87,7388.6329,41356.452
"1814",0,33,17,0,0,1,0,43103.87,40415.822,43236.29
"1815",0,31,16,0,0,0,0,43103.87,54675.883,44364.194
"1816",0,43,17,0,0,1,0,43103.87,41376.344,44758.065
"1817",0,45,16,0,0,1,0,43103.87,59109.063,48338.71
"1818",0,33,17,0,0,1,0,43566.257,40785.253,42967.742
"1819",0,25,12,0,0,1,0,43691.65,33987.711,30435.484
"1820",0,51,12,0,0,1,0,44083.503,48764.977,41177.419
"1821",0,41,17,0,0,1,0,44083.503,66497.696,43862.903
"1822",0,42,12,0,0,1,0,44475.356,70930.876,47232.29
"1823",0,37,13,0,0,1,0,45063.136,27337.942,35806.452
"1824",0,29,17,0,0,1,0,45063.136,0,35806.452
"1825",0,37,15,0,1,1,0,45063.136,45809.524,39387.097
"1826",0,46,16,0,0,1,0,45063.136,42854.071,46011.29
"1827",0,40,12,0,0,1,0,45063.136,44331.797,48338.71
"1828",0,46,17,0,0,1,0,45063.136,36943.164,57290.323
"1829",0,47,12,0,0,1,0,45063.136,0,62661.29
"1830",0,34,13,0,0,1,0,45846.843,41376.344,42072.581
"1831",0,52,17,0,0,1,0,46042.77,70930.876,59080.645
"1832",0,52,17,0,0,1,0,46042.77,70930.876,59080.645
"1833",0,50,12,0,0,1,0,47022.403,8866.3594,44758.065
"1834",0,49,17,0,0,1,0,47022.403,42854.071,46548.387
"1835",0,49,17,0,0,1,0,47022.403,44331.797,48338.71
"1836",0,49,17,0,0,1,0,47022.403,44331.797,48338.71
"1837",0,53,12,0,0,1,0,47649.369,50242.704,47894.71
"1838",0,33,13,0,0,1,0,48981.67,0,32225.806
"1839",0,54,15,0,0,1,0,48981.67,88663.594,35806.452
"1840",0,54,15,0,0,1,0,48981.67,88663.594,35806.452
"1841",0,44,17,0,0,1,0,48981.67,39898.618,42967.742
"1842",0,37,17,0,0,1,0,48981.67,44331.797,44758.065
"1843",0,55,16,0,0,1,0,48981.67,47878.341,46548.387
"1844",0,55,16,0,0,1,0,48981.67,47878.341,46548.387
"1845",0,37,17,0,0,1,0,48981.67,49503.84,46548.387
"1846",0,44,14,0,0,1,0,48981.67,50242.704,48338.71
"1847",0,41,13,0,0,1,0,48981.67,38420.891,48338.71
"1848",0,39,17,0,0,1,0,48981.67,51720.43,48338.71
"1849",0,48,16,0,0,1,0,48981.67,48764.977,50129.032
"1850",0,39,17,0,0,1,0,48981.67,44331.797,50129.032
"1851",0,45,12,0,0,1,0,48981.67,46548.387,50487.097
"1852",0,26,16,0,0,1,0,48981.67,45809.524,53709.677
"1853",0,34,16,0,0,1,0,48981.67,54675.883,62661.29
"1854",0,47,16,0,0,1,0,48981.67,65019.969,62741.855
"1855",0,55,16,0,0,1,0,48981.67,35110.783,71612.903
"1856",0,37,16,0,0,1,0,49961.303,39898.618,41177.419
"1857",0,43,17,0,0,1,0,49961.303,51424.885,48338.71
"1858",0,43,16,0,0,1,0,49961.303,52969.109,50129.032
"1859",0,33,17,0,0,1,0,50940.937,46105.069,39387.097
"1860",0,29,17,1,0,1,0,50940.937,39603.072,41177.419
"1861",0,36,14,0,0,1,0,50940.937,44331.797,42967.742
"1862",0,37,17,0,0,1,0,50940.937,50242.704,44758.065
"1863",0,44,12,0,0,1,0,50940.937,41376.344,44758.065
"1864",0,42,17,0,0,0,0,50940.937,48764.977,50129.032
"1865",0,47,16,0,0,1,0,50940.937,54675.883,53709.677
"1866",0,38,13,0,0,1,0,50940.937,25121.352,73403.226
"1867",0,28,16,0,0,1,0,51920.57,56153.61,48875.806
"1868",0,44,17,0,0,1,0,51920.57,53198.157,56753.226
"1869",0,32,16,0,0,1,0,52900.204,0,48338.71
"1870",0,47,17,0,0,1,0,52900.204,54675.883,49233.871
"1871",0,28,16,0,0,1,0,52900.204,36943.164,59080.645
"1872",0,45,15,0,0,1,0,53879.837,45809.524,51919.355
"1873",0,52,16,0,0,1,0,53879.837,63837.788,53709.677
"1874",0,32,12,0,0,1,0,54859.47,40878.35,39387.097
"1875",0,33,17,0,0,1,0,54859.47,76841.782,46548.387
"1876",0,41,17,0,0,1,0,54859.47,50242.704,52993.548
"1877",0,42,16,0,0,1,0,54859.47,53641.475,53709.677
"1878",0,48,16,0,0,1,0,54859.47,73886.329,53709.677
"1879",0,48,16,0,0,1,0,54859.47,73886.329,53709.677
"1880",0,46,12,0,0,1,0,56818.737,73886.329,48338.71
"1881",0,48,14,0,0,1,0,56818.737,57631.336,57290.323
"1882",0,47,14,0,0,1,0,58778.004,32509.985,26854.839
"1883",0,36,17,0,0,1,0,58778.004,56153.61,46548.387
"1884",0,38,16,0,0,1,0,58778.004,38420.891,50129.032
"1885",0,48,17,1,0,1,0,58778.004,59109.063,51842.371
"1886",0,44,17,0,0,1,0,58778.004,53198.157,53709.677
"1887",0,38,16,0,0,1,0,58778.004,41376.344,53709.677
"1888",0,39,14,0,0,1,0,58778.004,74625.192,57290.323
"1889",0,41,17,0,0,1,0,59385.377,82752.688,59438.71
"1890",0,47,16,0,0,1,0,60737.271,78319.508,60870.968
"1891",0,47,16,0,0,1,0,60737.271,78319.508,60870.968
"1892",0,46,16,0,0,1,0,62696.538,63542.243,57290.323
"1893",0,30,13,0,0,1,0,62696.538,70930.876,75193.548
"1894",0,52,17,0,0,1,0,63676.171,59109.063,60870.968
"1895",0,40,16,0,0,1,0,66615.071,66497.696,57290.323
"1896",0,51,12,0,0,0,0,67594.705,71669.739,62661.29
"1897",0,47,17,0,0,1,0,68574.338,0,38670.968
"1898",0,53,16,0,0,1,0,68574.338,67236.559,39387.097
"1899",0,48,16,0,0,1,0,68574.338,62064.516,59080.645
"1900",0,28,15,0,0,1,0,68574.338,66497.696,62661.29
"1901",0,42,17,0,0,1,0,68574.338,62064.516,64451.613
"1902",0,47,16,0,0,1,0,68574.338,73886.329,71612.903
"1903",0,50,14,0,0,1,0,70533.605,51720.43,29540.323
"1904",0,49,12,0,0,1,0,72492.872,0,71433.871
"1905",0,48,15,0,0,1,0,73472.505,85708.141,71612.903
"1906",0,51,17,0,0,1,0,74452.138,0,0
"1907",0,32,17,0,0,1,0,76411.405,99007.68,64451.613
"1908",0,47,16,0,0,1,0,78370.672,97677.727,78774.194
"1909",0,37,17,0,0,1,0,82289.206,110829.49,85040.323
"1910",0,55,17,0,0,1,0,88167.006,88663.594,98467.742
"1911",0,49,16,0,0,1,0,94044.807,73886.329,98467.742
"1912",0,50,16,0,0,1,0,97963.34,33987.711,34016.129
"1913",0,28,16,0,0,1,0,97963.34,70930.876,89516.129
"1914",0,42,16,0,0,1,0,103841.14,100485.41,93096.774
"1915",0,45,12,0,0,1,0,137148.68,88663.594,156653.23
"1916",0,54,3,1,0,0,1,0,221.65899,0
"1917",0,54,3,1,0,1,1,0,0,0
"1918",0,54,3,1,0,1,1,0,0,0
"1919",0,54,3,1,0,1,1,0,0,0
"1920",0,53,4,1,0,0,1,0,0,0
"1921",0,51,4,1,0,1,1,0,0,0
"1922",0,51,5,1,0,0,1,0,0,0
"1923",0,46,6,1,0,1,1,0,0,0
"1924",0,53,6,0,0,1,1,0,0,0
"1925",0,41,6,1,0,1,1,0,0,0
"1926",0,45,7,1,0,1,1,0,11821.813,0
"1927",0,53,7,0,1,0,1,0,0,0
"1928",0,47,8,0,0,0,1,0,0,0
"1929",0,55,8,1,0,1,1,0,0,0
"1930",0,55,8,0,0,1,1,0,0,0
"1931",0,53,8,1,0,1,1,0,0,0
"1932",0,41,8,0,0,1,1,0,0,0
"1933",0,45,8,0,0,1,1,0,0,0
"1934",0,45,9,1,0,1,1,0,0,0
"1935",0,46,9,0,1,1,1,0,0,0
"1936",0,48,9,0,0,1,1,0,0,0
"1937",0,46,9,0,1,1,1,0,0,0
"1938",0,45,9,1,0,1,1,0,0,0
"1939",0,54,9,0,0,1,1,0,0,0
"1940",0,23,9,1,0,0,1,0,218.70353,0
"1941",0,40,10,0,1,1,1,0,0,0
"1942",0,54,10,1,0,1,1,0,0,0
"1943",0,54,10,1,0,1,1,0,0,0
"1944",0,25,11,1,0,0,1,0,3694.3164,0
"1945",0,41,11,0,0,1,1,0,14481.72,0
"1946",0,23,11,1,0,0,1,0,0,0
"1947",0,23,11,1,0,0,1,0,0,0
"1948",0,52,8,0,0,1,1,0,0,0
"1949",0,45,9,0,0,1,1,0,0,0
"1950",0,40,8,0,0,1,1,0,0,0
"1951",0,37,10,0,0,1,1,0,0,0
"1952",0,48,11,0,0,1,1,0,11821.813,0
"1953",0,36,9,0,0,1,1,0,0,0
"1954",0,40,7,0,0,1,1,0,8866.3594,0
"1955",0,40,7,0,0,1,1,0,8866.3594,0
"1956",0,38,11,0,0,1,1,0,0,0
"1957",0,53,7,0,0,1,1,0,0,0
"1958",0,52,10,1,0,1,1,0,0,0
"1959",0,52,7,0,0,1,1,0,0,0
"1960",0,43,9,1,0,1,1,0,0,0
"1961",0,54,4,1,0,1,1,0,0,0
"1962",0,46,6,0,0,1,1,0,0,0
"1963",0,40,8,0,0,1,1,0,0,0
"1964",0,53,8,0,0,1,1,0,0,0
"1965",0,50,11,0,0,1,1,0,10344.086,0
"1966",0,33,11,0,0,1,1,0,0,0
"1967",0,33,11,0,0,1,1,0,0,0
"1968",0,52,8,0,0,1,1,0,0,0
"1969",0,49,4,1,0,1,1,0,0,0
"1970",0,50,8,0,0,1,1,0,0,0
"1971",0,41,8,0,0,1,1,0,7093.0876,0
"1972",0,53,9,0,0,1,1,0,0,0
"1973",0,48,11,0,0,0,1,0,0,0
"1974",0,31,9,0,0,1,1,0,0,0
"1975",0,42,8,0,0,1,1,0,0,0
"1976",0,54,10,0,0,1,1,0,0,0
"1977",0,50,10,0,0,1,1,0,0,0
"1978",0,48,6,0,1,1,1,0,0,0
"1979",0,22,9,0,0,1,1,0,16846.083,0
"1980",0,41,8,0,0,1,1,0,0,0
"1981",0,41,8,0,0,1,1,0,0,0
"1982",0,45,9,0,0,1,1,0,4063.7481,313.30645
"1983",0,21,8,1,0,0,1,0,2305.2535,895.16129
"1984",0,46,8,0,0,1,1,0,0,8951.6129
"1985",0,46,8,0,0,1,1,0,0,8951.6129
"1986",0,21,11,1,0,0,1,0,5615.361,9846.7742
"1987",0,53,8,0,0,1,1,0,0,14322.581
"1988",0,53,6,0,0,1,1,0,45809.524,17187.097
"1989",0,34,11,0,0,1,1,0,14777.266,19693.548
"1990",0,49,9,0,0,1,1,0,69453.149,21483.871
"1991",0,28,11,0,0,1,1,0,118218.13,62661.29
"1992",0,43,3,1,0,1,1,17.633401,0,0
"1993",0,52,6,1,0,1,1,235.11202,1477.7266,1246.0645
"1994",0,54,8,0,0,1,1,293.89002,295.54531,537.09677
"1995",0,52,7,1,0,0,1,293.89002,0,5012.9032
"1996",0,29,11,1,0,1,1,783.70672,23643.625,0
"1997",0,37,9,0,0,0,1,940.44807,1152.6267,3544.8387
"1998",0,38,2,0,0,0,1,1077.5967,2955.4531,6266.129
"1999",0,20,10,0,0,0,1,1381.2831,9309.6774,3523.3548
"2000",0,31,6,1,0,0,1,1410.6721,16059.932,555
"2001",0,23,10,1,0,0,1,1469.4501,0,5370.9677
"2002",0,19,11,1,0,0,1,1567.4134,0,0
"2003",0,20,11,0,0,1,1,1567.4134,2955.4531,3222.5806
"2004",0,35,9,1,0,0,1,1567.4134,5910.9063,5370.9677
"2005",0,21,10,1,0,0,1,1567.4134,8275.2688,8145.9677
"2006",0,41,8,1,0,1,1,1716.3177,7388.6329,8378.7097
"2007",0,41,8,1,0,1,1,1716.3177,7388.6329,8378.7097
"2008",0,42,8,0,0,1,1,1763.3401,8866.3594,0
"2009",0,42,8,0,0,1,1,1763.3401,8866.3594,0
"2010",0,20,8,1,0,0,1,1880.8961,1018.1536,3652.2581
"2011",0,30,9,1,0,0,1,1959.2668,16809.14,162.91935
"2012",0,29,10,1,0,0,1,2037.6375,0,2685.4839
"2013",0,22,11,1,0,0,1,2351.1202,879.24731,0
"2014",0,25,10,1,0,0,1,2838.9776,11437.604,5370.9677
"2015",0,20,8,1,0,0,1,2938.9002,1226.5131,1838.6613
"2016",0,55,7,0,0,0,1,2938.9002,0,8342.9032
"2017",0,20,10,0,0,0,1,2938.9002,10344.086,8951.6129
"2018",0,40,4,1,0,0,1,2962.4114,1034.4086,1933.5484
"2019",0,52,0,0,0,1,1,3134.8269,295.54531,0
"2020",0,22,9,1,0,0,1,3134.8269,13299.539,4345.1129
"2021",0,24,10,1,0,0,1,3152.4603,7447.7419,3902.9032
"2022",0,19,11,0,0,0,1,3221.0346,14777.266,12532.258
"2023",0,51,7,0,0,1,1,3291.5682,0,8951.6129
"2024",0,19,6,1,0,0,1,3526.6802,0,0
"2025",0,50,10,1,0,1,1,3526.6802,0,0
"2026",0,23,11,0,1,0,1,3526.6802,8127.4962,2685.4839
"2027",0,38,3,1,0,1,1,3722.6069,17732.719,5729.0323
"2028",0,38,3,1,0,1,1,3722.6069,17732.719,5729.0323
"2029",0,20,11,0,0,0,1,3844.0815,13299.539,9846.7742
"2030",0,43,10,1,0,1,1,3918.5336,0,2148.3871
"2031",0,30,6,1,0,1,1,3918.5336,4433.1797,3401.6129
"2032",0,35,10,1,0,1,1,3918.5336,7802.3963,3795.4839
"2033",0,35,10,1,0,1,1,3918.5336,7802.3963,3795.4839
"2034",0,35,10,1,0,1,1,3918.5336,7802.3963,3795.4839
"2035",0,40,10,0,0,1,1,3918.5336,7248.2488,4833.871
"2036",0,44,11,1,0,1,1,3918.5336,2955.4531,5370.9677
"2037",0,23,10,1,0,0,1,3918.5336,6649.7696,7161.2903
"2038",0,41,8,1,0,1,1,3918.5336,5910.9063,11171.613
"2039",0,39,5,1,0,1,1,4051.7637,14629.493,13427.419
"2040",0,39,5,1,0,1,1,4051.7637,14629.493,13427.419
"2041",0,39,5,1,0,1,1,4051.7637,14629.493,13427.419
"2042",0,25,11,1,0,0,1,4055.6823,0,11637.097
"2043",0,19,11,0,0,0,1,4114.4603,8570.8141,4654.8387
"2044",0,23,6,0,0,1,1,4114.4603,8127.4962,7161.2903
"2045",0,38,9,1,0,1,1,4228.0978,11245.499,7941.871
"2046",0,50,9,1,0,1,1,4333.8982,6383.7788,7469.2258
"2047",0,18,11,0,0,0,1,4351.5316,2364.3625,32270.565
"2048",0,22,11,1,0,1,1,4449.4949,14570.384,6187.3548
"2049",0,19,10,1,0,0,1,4702.2403,2364.3625,3437.4194
"2050",0,25,10,1,0,1,1,4702.2403,4947.4286,4282.4516
"2051",0,47,6,1,0,1,1,4702.2403,13481.3,4296.7742
"2052",0,47,4,0,0,1,1,4702.2403,24641.091,8593.5484
"2053",0,51,7,0,0,1,1,4702.2403,11082.949,8951.6129
"2054",0,19,9,0,0,1,1,4858.9817,10639.631,6087.0968
"2055",0,24,8,1,0,1,1,4898.167,8127.4962,5370.9677
"2056",0,19,10,0,0,0,1,5094.0937,14777.266,4296.7742
"2057",0,44,11,1,0,0,1,5172.4644,0,6266.129
"2058",0,52,8,0,0,1,1,5290.0204,6797.5422,0
"2059",0,20,9,0,0,1,1,5387.9837,13299.539,8951.6129
"2060",0,24,11,1,0,1,1,5427.169,1329.9539,0
"2061",0,19,11,1,0,1,1,5485.947,11348.94,7590.9677
"2062",0,22,11,1,0,0,1,5485.947,8866.3594,13427.419
"2063",0,30,6,1,0,1,1,5681.8737,0,0
"2064",0,50,10,1,0,1,1,5681.8737,0,0
"2065",0,20,8,0,0,0,1,5681.8737,7240.8602,3584.2258
"2066",0,26,8,1,0,1,1,5681.8737,7093.0876,4296.7742
"2067",0,46,6,1,0,0,1,5838.6151,7873.3272,9678.4839
"2068",0,38,10,1,0,1,1,5877.8004,0,0
"2069",0,25,8,0,0,1,1,5877.8004,8866.3594,0
"2070",0,24,9,1,0,0,1,5877.8004,13299.539,5370.9677
"2071",0,55,3,1,0,1,1,5877.8004,4137.6344,5370.9677
"2072",0,40,5,1,0,1,1,5877.8004,22165.899,5370.9677
"2073",0,25,9,1,0,1,1,5877.8004,12560.676,6266.129
"2074",0,43,7,1,0,1,1,5877.8004,295.54531,6815.7581
"2075",0,18,11,1,0,0,1,5877.8004,9457.4501,6932.129
"2076",0,28,7,1,0,1,1,5877.8004,1477.7266,8142.3871
"2077",0,52,4,1,0,1,1,5877.8004,22165.899,11637.097
"2078",0,22,8,1,0,1,1,5877.8004,857.08141,12030.968
"2079",0,34,7,1,0,1,1,5877.8004,14777.266,12532.258
"2080",0,25,9,0,0,0,1,5877.8004,12117.358,13427.419
"2081",0,43,10,0,0,1,1,5877.8004,20688.172,17903.226
"2082",0,31,9,1,0,1,1,6024.7454,10196.313,5621.6129
"2083",0,27,8,1,0,0,1,6269.6538,7388.6329,6624.1935
"2084",0,22,11,0,0,1,1,6442.0692,2216.5899,5818.5484
"2085",0,32,11,1,0,1,1,6524.3585,930.96774,0
"2086",0,49,5,1,0,0,1,6583.1365,12560.676,5729.0323
"2087",0,55,8,0,0,1,1,6661.5071,4255.8525,3820.5484
"2088",0,20,11,0,0,1,1,6661.5071,1182.1813,5370.9677
"2089",0,33,8,1,0,1,1,6661.5071,9169.2934,8579.2258
"2090",0,22,11,0,0,1,1,6802.5743,7388.6329,1790.3226
"2091",0,26,8,1,0,1,1,6857.4338,1994.9309,3580.6452
"2092",0,20,10,1,0,1,1,6857.4338,9457.4501,6831.871
"2093",0,45,2,0,1,1,1,6857.4338,4433.1797,7161.2903
"2094",0,45,8,1,0,1,1,6857.4338,9408.6851,9537.0484
"2095",0,33,11,1,0,1,1,6857.4338,0,11637.097
"2096",0,41,3,1,0,1,1,6990.664,9497.3487,3222.5806
"2097",0,25,7,1,0,1,1,7131.7312,8866.3594,10741.935
"2098",0,35,11,1,0,1,1,7335.4949,7388.6329,8557.7419
"2099",0,35,11,1,0,1,1,7335.4949,7388.6329,8557.7419
"2100",0,29,10,0,0,1,1,7347.2505,0,0
"2101",0,41,4,1,0,0,1,7494.1955,5910.9063,5370.9677
"2102",0,36,6,1,0,0,1,7494.1955,4433.1797,7447.7419
"2103",0,52,5,1,0,1,1,7523.5845,2216.5899,4296.7742
"2104",0,52,5,1,0,1,1,7523.5845,2216.5899,4296.7742
"2105",0,41,10,0,1,1,1,7562.7699,11821.813,9134.2258
"2106",0,29,10,1,0,1,1,7641.1405,5910.9063,8122.6935
"2107",0,42,10,1,0,0,1,7837.0672,0,1718.7097
"2108",0,22,11,1,0,1,1,7837.0672,3694.3164,5012.9032
"2109",0,27,11,1,0,1,1,7837.0672,7388.6329,5370.9677
"2110",0,42,5,1,0,1,1,7837.0672,14777.266,7161.2903
"2111",0,42,5,1,0,1,1,7837.0672,14777.266,7161.2903
"2112",0,49,5,0,0,1,1,7837.0672,11821.813,8056.4516
"2113",0,28,9,1,0,1,1,7837.0672,8718.5868,8235.4839
"2114",0,45,9,1,0,1,1,7837.0672,8866.3594,8951.6129
"2115",0,45,6,1,0,1,1,7837.0672,9605.2227,8951.6129
"2116",0,39,8,0,0,1,1,7837.0672,0,9846.7742
"2117",0,34,9,1,0,1,1,7837.0672,12037.561,11211
"2118",0,22,11,0,0,1,1,7837.0672,15072.811,13964.516
"2119",0,32,10,0,0,1,1,7837.0672,11082.949,16112.903
"2120",0,49,5,1,0,1,1,7944.8269,11993.229,7698.3871
"2121",0,27,7,1,0,1,1,7954.6232,5910.9063,7161.2903
"2122",0,21,11,1,0,1,1,8032.9939,8570.8141,4848.1935
"2123",0,40,11,0,0,1,1,8072.1792,1477.7266,0
"2124",0,26,8,0,0,1,1,8150.5499,9900.768,7447.7419
"2125",0,33,10,0,0,1,1,8272.0244,0,2619.2419
"2126",0,54,6,1,0,1,1,8354.3136,0,0
"2127",0,40,9,1,0,1,1,8424.8473,8866.3594,6572.2742
"2128",0,27,8,0,0,1,1,8424.8473,15072.811,7698.3871
"2129",0,41,5,1,0,1,1,8424.8473,8689.0323,10741.935
"2130",0,29,10,1,0,1,1,8464.0326,23643.625,8325
"2131",0,29,10,1,0,1,1,8659.9593,51.72043,10892.323
"2132",0,26,10,1,0,1,1,8816.7006,7388.6329,0
"2133",0,25,10,0,1,1,1,8816.7006,13299.539,8056.4516
"2134",0,40,8,1,0,1,1,8816.7006,7184.7066,8056.4516
"2135",0,40,7,1,0,1,1,8816.7006,11821.813,8951.6129
"2136",0,49,7,1,0,0,1,8816.7006,8969.8003,11270.081
"2137",0,46,9,0,0,1,1,8816.7006,13299.539,14322.581
"2138",0,50,8,1,0,1,1,8985.1976,9102.7957,9846.7742
"2139",0,24,8,1,0,1,1,9008.7088,16254.992,13033.548
"2140",0,23,9,0,0,1,1,9012.6273,14777.266,0
"2141",0,24,10,1,0,1,1,9012.6273,8955.023,6624.1935
"2142",0,20,10,0,1,1,1,9208.554,16254.992,8951.6129
"2143",0,30,11,1,0,1,1,9228.1466,17881.969,8808.3871
"2144",0,47,4,0,0,1,1,9355.499,20512.323,20884.113
"2145",0,26,10,1,0,1,1,9404.4807,17732.719,4923.3871
"2146",0,50,5,1,0,1,1,9404.4807,9266.8233,10136.806
"2147",0,49,11,0,0,1,1,9404.4807,9457.4501,11637.097
"2148",0,27,10,0,0,1,1,9404.4807,11821.813,11812.548
"2149",0,28,8,0,0,1,1,9404.4807,12560.676,14322.581
"2150",0,22,10,1,0,1,1,9717.9633,13299.539,9023.2258
"2151",0,40,7,1,0,1,1,9737.556,9221.0138,8674.1129
"2152",0,52,5,1,0,1,1,9796.334,0,1074.1935
"2153",0,34,10,0,0,1,1,9796.334,26599.078,2327.4194
"2154",0,38,7,0,0,1,1,9796.334,11821.813,5370.9677
"2155",0,49,5,1,0,1,1,9796.334,0,5370.9677
"2156",0,20,10,1,0,1,1,9796.334,7388.6329,5370.9677
"2157",0,44,5,1,0,1,1,9796.334,8866.3594,8951.6129
"2158",0,34,9,1,0,1,1,9796.334,10344.086,8951.6129
"2159",0,46,9,1,0,0,1,9796.334,8866.3594,9309.6774
"2160",0,47,4,1,0,0,1,9796.334,5910.9063,10741.935
"2161",0,24,11,1,0,1,1,9796.334,13299.539,10741.935
"2162",0,39,5,1,0,1,1,9796.334,19210.445,10741.935
"2163",0,32,11,1,0,0,1,9796.334,886.63594,14322.581
"2164",0,43,11,0,0,1,1,9796.334,22165.899,21483.871
"2165",0,24,11,0,0,1,1,9796.334,25121.352,24885.484
"2166",0,37,7,0,0,1,1,9796.334,5172.043,29719.355
"2167",0,23,11,1,0,1,1,9980.5051,10344.086,6266.129
"2168",0,21,11,0,1,1,1,9992.2607,17732.719,4114.1613
"2169",0,39,11,1,0,1,1,9992.2607,7260.0707,11637.097
"2170",0,27,6,0,0,1,1,9992.2607,13299.539,11637.097
"2171",0,41,10,1,0,1,1,10090.224,9752.9954,14757.629
"2172",0,32,10,1,0,0,1,10188.187,0,8951.6129
"2173",0,40,5,1,0,1,1,10188.187,0,12174.194
"2174",0,37,11,1,0,1,1,10188.187,13299.539,13964.516
"2175",0,37,11,1,0,1,1,10188.187,13299.539,13964.516
"2176",0,50,11,1,0,0,1,10188.187,14777.266,17903.226
"2177",0,47,8,0,1,1,1,10286.151,1477.7266,7161.2903
"2178",0,29,10,1,0,1,1,10384.114,11501.146,7304.5161
"2179",0,19,10,0,0,1,1,10431.136,9752.9954,6982.2581
"2180",0,44,6,0,0,1,1,10450.729,17023.41,13427.419
"2181",0,28,7,1,0,1,1,10487.955,8127.4962,8260.5484
"2182",0,25,10,0,0,1,1,10580.041,8866.3594,8647.2581
"2183",0,39,9,1,0,1,1,10580.041,11821.813,9667.7419
"2184",0,39,9,1,0,1,1,10580.041,11821.813,9667.7419
"2185",0,34,8,1,0,1,1,10580.041,19210.445,12532.258
"2186",0,39,7,0,0,1,1,10580.041,0,17545.161
"2187",0,53,7,1,0,1,1,10583.959,15926.937,17525.468
"2188",0,53,7,1,0,1,1,10583.959,15926.937,17525.468
"2189",0,28,8,0,0,1,1,10678.004,15146.697,10382.081
"2190",0,49,10,1,0,1,1,10775.967,5319.8157,0
"2191",0,49,10,1,0,1,1,10775.967,5319.8157,0
"2192",0,47,6,1,0,1,1,10775.967,0,8056.4516
"2193",0,30,9,1,0,1,1,10775.967,16254.992,8951.6129
"2194",0,31,9,1,0,1,1,10775.967,5910.9063,8951.6129
"2195",0,29,8,0,0,1,1,10775.967,9605.2227,8951.6129
"2196",0,44,7,1,0,1,1,10775.967,1078.7404,10741.935
"2197",0,19,10,0,0,1,1,10775.967,23643.625,14322.581
"2198",0,42,6,0,1,1,1,10775.967,11821.813,22558.065
"2199",0,54,10,0,0,1,1,10775.967,19210.445,32225.806
"2200",0,48,10,1,0,1,1,10785.764,14895.484,5370.9677
"2201",0,27,11,1,0,1,1,10897.442,7684.1782,3938.7097
"2202",0,22,11,1,0,0,1,10971.894,7675.3118,7161.2903
"2203",0,33,10,0,0,1,1,10971.894,24825.806,12174.194
"2204",0,37,8,0,0,1,1,10971.894,14777.266,13427.419
"2205",0,22,11,1,0,0,1,11069.857,9605.2227,5191.9355
"2206",0,21,11,0,0,0,1,11167.821,13151.767,5370.9677
"2207",0,23,9,0,0,1,1,11167.821,11891.266,11995.161
"2208",0,35,8,0,0,1,1,11167.821,13299.539,18796.597
"2209",0,31,8,0,0,1,1,11167.821,20688.172,19335.484
"2210",0,26,6,1,0,1,1,11461.711,7979.7235,9807.3871
"2211",0,22,9,1,0,1,1,11708.578,9079.1521,10419.677
"2212",0,33,6,1,0,1,1,11739.927,9788.4608,5958.1935
