internet,male,age,age2,log_expense,Edu_years,caucasian,employed,tvcable,bussines,studying,children,numpeople,single,strat2,strat3,strat4,strat5,strat6
0,0,32,1024,5.752676602,6,0,1,0,0,1,2,5,0,1,0,0,0,0
0,0,59,3481,5.752676602,0,0,0,0,0,1,4,8,0,1,0,0,0,0
0,0,69,4761,4.905378625,0,0,0,1,1,1,0,3,0,1,0,0,0,0
0,0,60,3600,6.109351466,0,0,1,1,0,0,1,4,0,1,0,0,0,0
0,0,62,3844,4.723057127,12,0,1,0,0,1,1,3,0,0,0,0,0,0
0,1,36,1296,3.295940787,6,0,1,0,0,1,3,5,0,0,0,0,0,0
0,0,54,2916,5.598525842,6,0,1,0,1,1,3,7,0,0,0,0,0,0
0,0,52,2704,5.511514536,6,0,1,0,0,0,0,5,0,1,0,0,0,0
0,1,65,4225,4.905378625,6,0,1,0,0,1,1,3,1,0,0,0,0,0
0,1,26,676,5.416204308,12,0,1,1,0,0,1,6,0,1,0,0,0,0
0,0,28,784,5.212863394,6,0,1,0,1,1,2,4,0,1,0,0,0,0
0,1,53,2809,5.416204308,6,0,1,0,0,1,1,3,0,1,0,0,0,0
0,0,70,4900,5.598525842,0,0,0,1,1,0,0,4,0,1,0,0,0,0
1,1,72,5184,5.752676602,0,0,0,1,0,0,0,4,1,1,0,0,0,0
0,1,33,1089,5.598525842,6,0,0,0,0,1,3,5,0,0,0,0,0,0
0,0,65,4225,4.499913598,6,1,1,0,0,0,0,2,0,0,0,0,0,0
0,0,22,484,4.905378625,0,0,1,0,0,0,2,4,0,0,0,0,0,0
0,1,49,2401,5.416204308,0,0,1,0,0,1,0,4,1,1,0,0,0,0
0,1,59,3481,5.946832596,12,0,0,1,0,0,0,3,1,1,0,0,0,0
0,0,52,2704,5.511514536,0,0,1,0,0,0,3,5,0,0,0,0,0,0
0,0,23,529,5.19306079,6,0,1,0,0,0,0,2,0,1,0,0,0,0
0,0,54,2916,5.886207943,6,1,1,0,0,0,2,9,0,0,0,0,0,0
0,0,25,625,5.310843782,12,0,1,0,0,0,1,3,0,1,0,0,0,0
0,0,38,1444,4.723057127,6,0,1,0,0,1,4,6,0,1,0,0,0,0
0,1,26,676,5.19306079,12,0,1,0,0,0,2,5,0,1,0,0,0,0
0,0,44,1936,5.416204308,12,0,1,0,1,1,1,4,0,1,0,0,0,0
0,0,52,2704,5.19306079,0,0,1,1,1,1,2,4,0,1,0,0,0,0
0,0,42,1764,5.416204308,0,1,1,1,0,1,2,4,0,1,0,0,0,0
0,0,29,841,5.416204308,12,0,1,0,0,1,2,4,0,1,0,0,0,0
0,0,64,4096,4.499913598,0,0,1,0,0,0,0,1,1,1,0,0,0,0
0,1,29,841,4.337394657,6,0,1,0,0,1,2,3,1,1,0,0,0,0
0,0,34,1156,5.511514536,12,1,1,1,0,0,1,3,0,1,0,0,0,0
0,0,49,2401,5.19306079,12,0,1,1,0,0,0,1,1,0,1,0,0,0
0,0,57,3249,5.059529389,12,0,0,1,0,0,0,3,0,1,0,0,0,0
0,1,55,3025,5.416204308,6,0,0,0,0,0,0,2,1,1,0,0,0,0
1,0,45,2025,6.003990963,12,0,1,1,0,1,3,6,0,0,1,0,0,0
0,1,56,3136,5.752676602,6,0,0,1,0,1,1,5,1,0,1,0,0,0
0,0,48,2304,6.109351466,6,0,1,0,1,1,1,7,0,1,0,0,0,0
0,0,30,900,5.416204308,12,0,1,1,0,0,0,2,0,0,1,0,0,0
0,1,42,1764,3.806766418,12,1,1,0,0,1,1,2,1,1,0,0,0,0
0,0,54,2916,5.752676602,6,0,0,1,0,0,0,4,0,1,0,0,0,0
0,1,39,1521,5.598525842,6,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,34,1156,5.511514536,6,0,1,1,0,1,4,5,0,1,0,0,0,0
0,0,21,441,5.059529389,12,0,1,1,0,1,0,3,1,1,0,0,0,0
0,0,51,2601,5.886207943,6,0,1,0,0,1,4,6,0,1,0,0,0,0
0,1,35,1225,5.598525842,15,0,1,0,0,1,2,3,1,0,1,0,0,0
0,1,63,3969,5.310843782,6,0,0,0,0,1,4,9,1,1,0,0,0,0
0,0,60,3600,5.598525842,6,0,1,0,0,1,2,4,0,0,1,0,0,0
0,1,53,2809,5.19306079,0,0,0,0,0,1,3,5,1,1,0,0,0,0
0,0,40,1600,5.752676602,12,0,1,0,0,1,1,3,0,1,0,0,0,0
0,1,63,3969,5.752676602,6,1,1,1,1,0,0,2,1,1,0,0,0,0
0,1,53,2809,6.109351466,6,0,0,1,0,1,3,8,1,0,0,0,0,0
0,1,60,3600,5.19306079,0,0,1,0,0,1,1,4,1,0,0,0,0,0
0,0,89,7921,4.499913598,0,0,1,0,1,0,0,1,1,1,0,0,0,0
0,0,47,2209,5.598525842,0,0,1,0,1,1,3,8,0,0,0,0,0,0
0,0,35,1225,5.059529389,6,0,1,0,0,1,2,4,0,0,0,0,0,0
0,0,38,1444,4.905378625,6,0,1,0,1,0,0,2,0,0,0,0,0,0
0,0,40,1600,5.416204308,0,0,1,0,0,1,4,6,0,0,0,0,0,0
1,0,67,4489,5.416204308,6,1,1,1,0,1,0,5,0,0,1,0,0,0
0,1,56,3136,4.723057127,0,0,0,0,0,0,1,3,1,0,0,0,0,0
0,0,50,2500,5.752676602,12,0,1,0,0,1,2,5,0,0,1,0,0,0
0,1,70,4900,5.598525842,12,0,0,1,0,0,0,3,1,0,1,0,0,0
0,0,59,3481,4.905378625,0,0,1,0,0,1,2,5,0,0,1,0,0,0
0,1,81,6561,4.723057127,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,1,34,1156,4.905378625,0,0,0,0,0,1,3,4,1,0,0,0,0,0
0,0,65,4225,6.249113423,0,0,1,0,1,1,1,5,0,0,1,0,0,0
0,1,80,6400,5.886207943,6,0,0,1,0,1,0,3,0,0,1,0,0,0
0,1,59,3481,5.19306079,0,0,0,1,0,1,2,6,1,1,0,0,0,0
0,0,50,2500,5.19306079,0,0,1,1,0,1,1,5,0,1,0,0,0,0
0,0,59,3481,6.109351466,17,0,0,1,0,0,0,3,0,1,0,0,0,0
0,0,23,529,5.416204308,12,1,1,1,0,0,1,3,0,1,0,0,0,0
0,0,36,1296,5.416204308,12,0,1,1,0,1,1,4,0,1,0,0,0,0
0,0,42,1764,5.19306079,0,0,1,1,0,1,1,4,0,1,0,0,0,0
0,1,52,2704,5.354328965,0,0,0,0,0,1,1,3,1,1,0,0,0,0
0,1,67,4489,4.499913598,6,0,0,0,1,1,2,5,1,1,0,0,0,0
0,0,46,2116,5.19306079,12,0,1,0,0,1,6,8,0,1,0,0,0,0
0,0,28,784,5.436006946,6,0,0,1,0,1,3,5,0,1,0,0,0,0
0,1,56,3136,6.109351466,6,0,0,1,0,0,0,3,1,0,1,0,0,0
1,0,55,3025,5.19306079,12,0,0,1,0,1,0,3,0,0,1,0,0,0
1,1,55,3025,5.416204308,12,0,1,1,0,1,0,3,1,0,1,0,0,0
0,1,40,1600,5.059529389,6,0,1,0,0,1,0,3,0,0,1,0,0,0
0,0,36,1296,5.416204308,12,1,1,0,0,0,1,4,0,0,1,0,0,0
1,1,75,5625,5.598525842,6,0,0,1,0,0,0,2,0,0,1,0,0,0
0,0,43,1849,5.752676602,15,0,1,1,0,0,0,7,1,0,1,0,0,0
0,0,50,2500,6.109351466,6,0,1,1,1,1,2,7,0,0,1,0,0,0
1,0,47,2209,5.416204308,12,0,1,1,0,1,1,3,0,0,1,0,0,0
0,1,60,3600,5.886207943,0,0,0,1,0,1,3,6,1,0,1,0,0,0
0,1,64,4096,5.598525842,0,0,0,1,0,1,2,6,0,0,1,0,0,0
0,1,47,2209,6.109351466,12,0,0,0,0,1,2,4,0,1,0,0,0,0
1,0,53,2809,6.291673005,15,0,0,1,0,1,0,4,0,0,1,0,0,0
1,0,60,3600,6.109351466,15,0,1,1,0,1,1,6,1,0,1,0,0,0
0,0,52,2704,6.003990963,12,0,1,1,1,1,2,4,0,0,1,0,0,0
0,1,49,2401,5.19306079,6,0,0,0,0,0,1,4,1,0,1,0,0,0
0,0,31,961,6.109351466,12,0,1,0,0,0,1,3,0,0,1,0,0,0
0,0,30,900,5.581718752,12,0,1,1,0,1,0,3,0,0,1,0,0,0
0,0,32,1024,5.886207943,12,0,1,1,0,0,0,3,0,0,1,0,0,0
0,0,57,3249,4.212231459,12,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,86,7396,5.946832596,15,0,0,0,0,0,0,3,1,1,0,0,0,0
0,1,59,3481,5.598525842,6,0,0,1,0,1,0,3,1,1,0,0,0,0
0,0,65,4225,4.499913598,0,0,0,0,0,1,4,10,0,0,0,0,0,0
0,1,64,4096,4.905378625,6,0,0,0,0,0,3,7,1,1,0,0,0,0
0,1,69,4761,5.19306079,12,1,0,0,0,0,0,2,1,1,0,0,0,0
0,1,65,4225,5.416204308,0,0,1,0,1,0,0,4,1,1,0,0,0,0
0,0,31,961,5.310843782,12,0,1,0,0,1,3,5,0,1,0,0,0,0
0,0,64,4096,5.416204308,0,0,0,0,0,1,3,8,0,1,0,0,0,0
0,0,63,3969,5.059529389,6,0,1,1,1,1,1,5,0,1,0,0,0,0
0,1,64,4096,4.723057127,6,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,27,729,4.905378625,12,0,1,0,0,1,1,3,1,1,0,0,0,0
0,0,40,1600,5.059529389,6,0,1,0,0,1,2,4,0,1,0,0,0,0
0,0,48,2304,5.598525842,6,0,1,0,0,1,3,5,0,1,0,0,0,0
0,0,31,961,5.598525842,12,0,1,0,0,0,2,4,0,1,0,0,0,0
0,0,62,3844,5.598525842,6,1,1,0,1,0,0,4,0,1,0,0,0,0
0,1,46,2116,4.723057127,0,0,0,0,0,1,2,4,1,1,0,0,0,0
0,0,34,1156,5.416204308,0,0,0,0,0,1,2,4,1,1,0,0,0,0
0,0,55,3025,4.818367315,0,0,1,1,0,0,0,4,0,1,0,0,0,0
0,0,40,1600,5.416204308,6,0,1,1,0,1,3,5,0,1,0,0,0,0
0,1,58,3364,5.860890121,6,0,0,1,0,1,1,6,1,0,0,0,0,0
0,0,70,4900,5.059529389,0,0,1,1,1,1,1,4,0,1,0,0,0,0
0,0,84,7056,4.723057127,6,0,0,0,0,0,0,4,0,1,0,0,0,0
0,1,28,784,4.499913598,0,1,1,0,0,1,2,3,1,1,0,0,0,0
0,1,53,2809,5.416204308,0,1,1,0,0,1,2,4,1,0,0,0,0,0
0,1,37,1369,5.598525842,6,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,57,3249,4.499913598,6,0,0,1,0,0,2,9,0,1,0,0,0,0
1,0,35,1225,6.514816582,17,0,1,0,0,1,2,6,0,1,0,0,0,0
0,0,70,4900,4.499913598,0,0,0,0,0,1,3,6,0,1,0,0,0,0
0,0,23,529,5.455425042,6,0,1,0,0,1,3,5,0,1,0,0,0,0
0,1,47,2209,4.905378625,6,0,1,1,1,0,0,3,1,1,0,0,0,0
0,1,50,2500,4.499913598,6,0,1,1,0,1,2,5,0,1,0,0,0,0
0,0,48,2304,5.598525842,6,0,1,1,0,1,3,5,0,1,0,0,0,0
0,1,73,5329,4.499913598,6,0,0,0,0,1,1,4,1,1,0,0,0,0
0,0,47,2209,4.499913598,0,0,1,0,0,1,3,5,0,0,0,0,0,0
0,0,37,1369,5.511514536,12,0,1,0,0,0,1,6,0,1,0,0,0,0
0,0,80,6400,5.455425042,6,0,0,1,0,0,0,2,0,1,0,0,0,0
0,0,35,1225,5.529532971,6,0,1,0,0,1,1,3,0,1,0,0,0,0
0,1,66,4356,4.143238626,0,0,0,0,0,1,1,6,1,1,0,0,0,0
0,0,41,1681,5.416204308,6,0,1,1,0,0,2,5,0,1,0,0,0,0
0,1,42,1764,4.905378625,6,0,0,0,0,1,6,9,1,1,0,0,0,0
0,0,22,484,4.499913598,0,0,1,0,0,0,1,3,0,1,0,0,0,0
0,0,50,2500,5.886207943,12,0,0,1,0,0,1,5,1,1,0,0,0,0
0,0,60,3600,5.416204308,6,0,1,1,0,1,2,5,0,1,0,0,0,0
0,1,49,2401,4.723057127,0,1,1,0,0,1,0,4,1,1,0,0,0,0
0,1,39,1521,5.678568593,6,0,1,0,0,1,5,7,1,1,0,0,0,0
0,0,34,1156,5.752676602,0,1,1,0,0,1,3,7,0,1,0,0,0,0
0,0,54,2916,5.598525842,0,0,1,0,0,1,1,5,0,1,0,0,0,0
0,0,36,1296,5.416204308,6,0,1,0,0,1,3,5,0,1,0,0,0,0
0,0,29,841,5.19306079,12,0,1,0,0,1,2,4,0,1,0,0,0,0
0,1,28,784,5.19306079,12,0,0,0,0,1,4,5,1,0,0,0,0,0
0,1,40,1600,5.19306079,6,0,1,0,0,1,4,7,1,1,0,0,0,0
0,1,39,1521,4.905378625,0,0,1,0,0,1,1,2,1,1,0,0,0,0
0,0,36,1296,5.19306079,6,1,0,0,0,0,0,1,1,1,0,0,0,0
0,1,70,4900,4.212231459,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,28,784,5.416204308,12,0,1,0,0,1,2,3,1,1,0,0,0,0
0,0,44,1936,5.598525842,6,0,1,1,0,1,0,3,0,1,0,0,0,0
0,1,46,2116,4.529472383,0,0,1,1,0,1,1,2,1,1,0,0,0,0
0,0,77,5929,4.212231459,0,0,1,0,1,1,1,4,0,1,0,0,0,0
0,0,60,3600,5.598525842,6,0,0,1,0,0,0,2,0,1,0,0,0,0
1,0,54,2916,5.821669386,6,0,1,1,0,1,1,4,0,1,0,0,0,0
0,1,84,7056,4.212231459,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,49,2401,5.059529389,6,0,0,0,0,1,2,6,1,1,0,0,0,0
0,1,42,1764,5.059529389,12,0,1,0,0,1,3,4,1,0,0,0,0,0
0,1,67,4489,5.598525842,0,0,0,1,0,0,0,4,1,1,0,0,0,0
0,0,42,1764,5.19306079,6,1,1,1,0,1,1,5,0,1,0,0,0,0
0,0,39,1521,5.678568593,0,0,1,0,0,1,3,7,0,1,0,0,0,0
0,0,47,2209,5.752676602,6,0,1,0,0,1,2,4,1,0,0,0,0,0
0,1,45,2025,5.511514536,0,0,0,1,0,0,0,3,1,0,0,0,0,0
0,0,55,3025,4.682235111,6,0,0,0,0,1,3,6,0,1,0,0,0,0
0,1,59,3481,5.059529389,0,0,1,0,0,1,1,2,1,1,0,0,0,0
0,0,48,2304,5.19306079,6,0,1,0,0,0,0,3,1,1,0,0,0,0
0,0,26,676,5.19306079,12,0,1,0,0,0,1,3,0,0,0,0,0,0
0,1,36,1296,5.19306079,6,0,1,0,1,1,1,3,0,0,0,0,0,0
0,0,68,4624,5.628084711,0,0,1,0,0,0,0,5,0,0,0,0,0,0
0,0,40,1600,4.499913598,6,0,1,0,0,1,2,4,0,0,0,0,0,0
1,1,76,5776,7.207963792,12,1,0,1,0,1,0,5,1,0,0,1,0,0
0,1,52,2704,5.19306079,12,0,0,0,0,1,0,2,1,0,1,0,0,0
0,0,45,2025,5.215311339,12,0,1,0,0,1,1,3,0,0,1,0,0,0
0,1,80,6400,5.886207943,6,1,0,0,0,0,0,5,1,0,1,0,0,0
1,1,46,2116,6.802498658,20,0,1,1,0,1,1,2,1,0,0,1,0,0
0,1,45,2025,5.886207943,12,0,0,0,0,0,1,4,1,0,0,1,0,0
0,0,79,6241,6.109351466,6,0,1,1,0,1,1,3,0,0,0,1,0,0
0,0,53,2809,5.886207943,15,0,1,1,0,1,2,4,0,0,0,1,0,0
0,1,45,2025,6.109351466,20,0,1,1,0,0,0,2,1,0,0,1,0,0
0,1,55,3025,5.598525842,17,0,0,1,0,1,1,3,1,0,0,1,0,0
1,0,36,1296,6.802498658,15,1,1,1,0,1,0,4,1,1,0,0,0,0
1,1,52,2704,3.806766418,6,0,0,1,0,0,0,2,1,0,1,0,0,0
0,1,45,2025,5.416204308,6,0,0,1,0,1,2,4,1,0,1,0,0,0
0,0,63,3969,6.371715756,6,0,0,1,0,0,1,5,0,0,1,0,0,0
0,1,39,1521,5.416204308,12,0,0,0,0,1,2,3,1,0,1,0,0,0
0,1,31,961,6.109351466,12,0,0,1,0,1,2,4,1,1,0,0,0,0
0,1,57,3249,5.19306079,6,0,0,0,0,1,0,3,1,1,0,0,0,0
0,0,44,1936,5.598525842,6,0,1,0,0,1,1,5,0,1,0,0,0,0
0,0,46,2116,5.752676602,6,0,1,0,0,0,0,1,1,0,1,0,0,0
0,1,48,2304,5.752676602,12,0,0,0,0,1,0,3,0,0,1,0,0,0
0,0,75,5625,3.295940787,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,49,2401,5.598525842,6,0,1,1,0,0,2,4,0,0,1,0,0,0
0,0,56,3136,5.821669386,6,0,1,1,0,1,1,7,0,0,1,0,0,0
0,1,41,1681,5.059529389,6,0,0,0,0,1,1,3,1,0,1,0,0,0
0,1,56,3136,5.416204308,6,0,0,0,0,1,2,3,1,0,1,0,0,0
0,1,27,729,5.598525842,15,0,1,0,0,1,2,3,1,0,1,0,0,0
0,1,78,6084,5.886207943,0,0,0,1,0,1,1,6,1,0,1,0,0,0
0,1,42,1764,5.511514536,6,1,1,1,0,0,0,3,0,0,1,0,0,0
0,0,31,961,5.416204308,6,1,1,1,0,1,1,3,0,1,0,0,0,0
0,0,61,3721,5.529532971,6,0,0,1,0,1,4,9,0,0,1,0,0,0
0,1,63,3969,5.059529389,6,0,1,0,0,1,3,7,1,0,0,0,0,0
1,1,55,3025,5.886207943,6,0,0,1,0,1,0,5,0,1,0,0,0,0
0,1,72,5184,5.598525842,6,0,0,1,0,0,1,4,1,0,1,0,0,0
0,1,46,2116,5.059529389,12,0,1,0,0,0,0,2,0,0,1,0,0,0
0,1,86,7396,5.886207943,6,0,0,1,0,1,0,2,1,0,1,0,0,0
0,0,50,2500,6.160994704,12,0,1,1,0,1,1,4,0,0,1,0,0,0
1,1,66,4356,5.886207943,0,0,0,1,0,1,2,7,1,1,0,0,0,0
0,0,43,1849,5.310843782,6,0,1,0,0,1,3,5,0,1,0,0,0,0
0,0,74,5476,5.416204308,6,0,0,1,0,1,2,7,0,1,0,0,0,0
0,0,48,2304,5.752676602,12,0,1,1,0,1,3,8,0,1,0,0,0,0
1,1,40,1600,5.598525842,12,0,1,1,0,1,2,4,1,1,0,0,0,0
0,1,67,4489,4.905378625,0,0,0,1,0,0,1,3,1,1,0,0,0,0
0,0,38,1444,5.19306079,6,0,1,1,0,1,1,3,0,1,0,0,0,0
0,1,60,3600,5.416204308,0,0,1,1,0,0,1,4,0,1,0,0,0,0
0,1,49,2401,5.821669386,6,0,1,1,0,1,1,5,0,1,0,0,0,0
0,0,64,4096,5.511514536,6,0,0,1,0,1,1,5,0,0,1,0,0,0
0,0,60,3600,3.989087949,12,0,1,0,0,0,0,1,1,0,1,0,0,0
0,1,62,3844,5.19306079,6,0,0,1,0,0,1,4,1,0,1,0,0,0
0,0,29,841,4.499913598,12,0,1,1,0,0,0,2,0,0,1,0,0,0
1,1,59,3481,5.598525842,6,0,1,1,0,0,1,3,1,0,1,0,0,0
1,0,54,2916,5.752676602,17,0,1,1,0,1,1,5,0,0,1,0,0,0
0,0,56,3136,5.886207943,6,0,1,1,0,1,1,5,0,0,1,0,0,0
0,0,32,1024,5.598525842,6,0,1,1,0,1,3,5,0,0,1,0,0,0
0,0,71,5041,6.003990963,0,0,0,1,0,0,0,4,0,1,0,0,0,0
0,0,44,1936,5.416204308,12,0,1,1,0,1,1,3,0,0,1,0,0,0
0,0,40,1600,5.416204308,12,0,1,1,0,1,1,3,0,0,1,0,0,0
0,0,28,784,5.598525842,12,0,1,0,0,0,1,3,0,0,1,0,0,0
0,0,27,729,4.212231459,6,0,1,0,0,0,3,5,0,0,1,0,0,0
0,1,63,3969,5.059529389,12,0,0,1,0,0,0,4,1,0,1,0,0,0
0,0,44,1936,5.752676602,6,0,0,1,0,1,2,4,0,0,1,0,0,0
0,0,71,5041,5.19306079,0,0,1,0,0,1,1,5,0,0,1,0,0,0
0,0,41,1681,5.416204308,6,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,57,3249,4.905378625,6,0,1,0,0,0,0,3,1,1,0,0,0,0
1,0,55,3025,6.109351466,12,0,1,1,0,1,0,6,0,1,0,0,0,0
0,0,37,1369,5.598525842,0,0,1,1,0,1,2,3,1,1,0,0,0,0
0,0,50,2500,5.059529389,0,0,1,1,0,1,2,5,0,1,0,0,0,0
0,1,83,6889,4.905378625,6,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,43,1849,5.598525842,12,0,1,1,0,1,3,5,0,1,0,0,0,0
0,1,43,1849,4.905378625,12,0,1,0,0,1,1,3,1,1,0,0,0,0
0,0,48,2304,5.059529389,6,0,1,0,0,1,1,3,0,1,0,0,0,0
0,0,69,4761,5.598525842,6,0,0,0,0,1,3,7,0,0,1,0,0,0
0,0,85,7225,5.598525842,6,0,0,0,0,0,0,3,1,1,0,0,0,0
0,0,35,1225,5.19306079,12,0,1,0,0,1,2,4,0,1,0,0,0,0
0,0,77,5929,5.752676602,6,0,0,1,0,1,0,4,0,1,0,0,0,0
0,0,42,1764,5.598525842,12,0,0,1,0,1,2,5,0,1,0,0,0,0
0,1,36,1296,4.723057127,12,0,1,0,0,0,0,3,1,1,0,0,0,0
0,0,50,2500,5.059529389,6,0,0,0,0,1,2,5,0,1,0,0,0,0
0,1,60,3600,4.499913598,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,40,1600,5.416204308,12,0,1,0,0,1,1,3,1,1,0,0,0,0
0,0,54,2916,5.598525842,6,0,1,1,0,1,1,4,0,1,0,0,0,0
0,1,40,1600,5.416204308,6,0,1,1,0,0,2,4,1,0,0,0,0,0
0,1,32,1024,5.693836005,12,0,1,1,0,1,1,6,0,0,0,0,0,0
0,0,60,3600,5.310843782,6,1,1,1,0,1,3,8,0,0,0,0,0,0
0,0,48,2304,5.19306079,12,0,1,0,1,1,3,5,0,0,0,0,0,0
0,1,58,3364,4.499913598,6,0,0,1,0,0,0,1,1,0,0,0,0,0
0,0,46,2116,5.310843782,12,0,1,0,0,1,1,3,0,1,0,0,0,0
0,0,23,529,4.905378625,12,0,1,0,0,0,0,1,1,1,0,0,0,0
0,1,44,1936,5.19306079,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1,1,60,3600,4.905378625,6,1,0,1,0,1,0,2,1,1,0,0,0,0
0,1,68,4624,5.19306079,6,0,0,1,0,0,0,2,1,1,0,0,0,0
0,1,40,1600,4.905378625,6,1,0,0,0,1,10,13,1,1,0,0,0,0
0,1,74,5476,6.109351466,6,0,0,1,0,0,1,6,1,0,1,0,0,0
0,0,57,3249,6.291673005,6,0,1,0,0,1,1,7,0,0,1,0,0,0
0,0,42,1764,4.499913598,6,1,1,1,0,1,3,5,0,0,1,0,0,0
0,1,51,2601,5.19306079,6,0,0,0,0,1,1,3,1,0,0,0,0,0
0,0,58,3364,5.059529389,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,28,784,5.678568593,12,0,1,0,0,1,1,7,0,1,0,0,0,0
1,0,84,7056,5.886207943,6,0,0,1,0,0,0,3,1,0,1,0,0,0
1,0,40,1600,6.445823766,12,0,0,1,0,1,1,4,0,0,1,0,0,0
0,0,60,3600,5.598525842,0,0,0,1,1,1,1,4,0,1,0,0,0,0
0,1,36,1296,4.905378625,12,0,1,1,0,1,1,2,1,1,0,0,0,0
0,1,75,5625,5.059529389,6,0,0,0,0,0,0,1,1,1,0,0,0,0
1,0,65,4225,6.514816582,6,0,0,1,0,1,2,7,0,1,0,0,0,0
0,1,53,2809,5.678568593,12,0,1,1,0,1,1,5,1,1,0,0,0,0
0,0,80,6400,4.905378625,0,0,0,0,0,0,0,2,0,1,0,0,0,0
0,1,45,2025,6.291673005,12,0,1,1,0,1,2,9,0,1,0,0,0,0
0,0,33,1089,5.752676602,17,0,1,1,0,0,0,2,0,0,1,0,0,0
0,0,47,2209,5.886207943,15,0,1,1,0,0,1,3,0,1,0,0,0,0
0,1,73,5329,4.212231459,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,36,1296,5.886207943,17,0,1,0,0,1,0,9,1,1,0,0,0,0
0,0,34,1156,5.631315683,0,0,1,1,0,1,4,7,0,1,0,0,0,0
0,0,33,1089,5.416204308,12,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,67,4489,4.212231459,0,0,1,0,0,0,0,2,1,1,0,0,0,0
0,1,48,2304,5.416204308,6,0,1,1,0,1,2,4,1,1,0,0,0,0
0,0,65,4225,5.19306079,6,0,0,1,0,0,0,5,0,1,0,0,0,0
0,1,40,1600,5.416204308,6,0,1,1,0,1,2,5,0,1,0,0,0,0
0,1,54,2916,5.19306079,6,1,0,0,1,1,0,3,1,1,0,0,0,0
1,0,50,2500,4.212231459,6,1,1,1,0,1,0,4,0,0,0,1,0,0
1,0,61,3721,5.19306079,6,1,0,0,0,0,0,3,0,1,0,0,0,0
1,1,48,2304,5.946832596,17,1,1,0,1,1,3,6,1,0,1,0,0,0
0,1,43,1849,5.752676602,17,0,1,1,0,1,1,3,1,0,1,0,0,0
0,1,51,2601,5.752676602,6,0,0,1,0,1,1,2,1,0,1,0,0,0
0,0,40,1600,5.752676602,15,0,0,0,0,1,1,3,0,0,1,0,0,0
0,1,40,1600,5.310843782,12,0,1,0,0,0,0,1,1,1,0,0,0,0
0,0,57,3249,4.723057127,0,0,1,0,0,1,2,4,0,1,0,0,0,0
0,0,37,1369,5.598525842,6,0,1,0,0,1,2,4,0,1,0,0,0,0
0,0,57,3249,4.905378625,0,0,1,0,0,1,5,7,0,1,0,0,0,0
0,0,64,4096,4.499913598,0,0,1,0,0,0,0,4,0,1,0,0,0,0
0,0,42,1764,5.310843782,6,0,1,0,0,1,1,3,0,1,0,0,0,0
0,1,45,2025,5.886207943,12,0,0,1,0,0,1,5,1,1,0,0,0,0
0,1,46,2116,5.471582874,12,0,1,0,0,1,2,3,1,1,0,0,0,0
0,0,60,3600,5.248439386,0,0,1,0,0,0,1,4,0,1,0,0,0,0
0,0,33,1089,5.653904529,17,0,1,0,0,1,1,3,0,1,0,0,0,0
0,1,63,3969,5.248439386,6,0,0,0,0,0,0,2,1,0,1,0,0,0
0,1,51,2601,4.778435694,0,0,1,1,0,1,1,3,1,1,0,0,0,0
0,0,58,3364,5.471582874,0,0,0,0,1,1,2,4,0,0,1,0,0,0
0,0,29,841,5.27313196,12,0,1,0,0,1,3,5,0,1,0,0,0,0
0,1,83,6889,5.430760943,0,0,0,1,0,0,1,7,1,1,0,0,0,0
0,1,86,7396,4.124509265,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,1,30,900,4.829128845,12,0,1,0,0,1,2,3,1,1,0,0,0,0
0,0,42,1764,4.840471136,12,0,1,0,0,1,3,5,0,1,0,0,0,0
0,0,32,1024,5.808055159,12,0,1,0,0,1,1,4,0,1,0,0,0,0
1,0,45,2025,5.808055159,6,0,1,0,0,1,2,4,0,0,1,0,0,0
0,0,38,1444,5.366222387,0,0,1,0,0,1,5,7,0,0,0,0,0,0
0,1,94,8836,4.92685578,0,0,0,0,0,1,1,4,1,1,0,0,0,0
0,0,39,1521,5.366222387,6,0,1,0,0,0,1,3,0,1,0,0,0,0
0,0,52,2704,5.808055159,6,0,1,0,1,0,0,1,1,1,0,0,0,0
0,1,53,2809,5.653904529,6,0,0,0,0,1,1,3,1,1,0,0,0,0
0,1,29,841,5.566893069,6,0,1,1,0,1,1,2,1,1,0,0,0,0
0,1,85,7225,5.366222387,6,0,0,1,0,0,0,1,1,1,0,0,0,0
0,0,28,784,5.366222387,6,0,1,1,0,0,0,2,0,1,0,0,0,0
0,0,41,1681,5.653904529,6,0,1,1,0,1,0,3,0,1,0,0,0,0
