id,IndSocio1,IndSocio2,IndSocio3,Altitude,HouseholdMem,Nrooms,Children,Lnincome,Water,Electricity,Gas,LnPriceWater,LnPriceElect,LnPriceGas
1097,0,1,0,0,3,7,1,6.4139314,17,436,17.16,-1.4925728,-1.7420412,-0.39271238
1098,1,0,0,0,4,5,1,7.1317711,14,30,11.88,-0.90201777,-1.7544729,-0.29825708
1099,0,1,0,0,1,3,0,6.973547,11,426,3.52,-0.49655268,-1.5721513,-0.11593556
1100,1,0,0,0,2,4,0,8.2418356,2,141,17.6,-0.27016044,-1.8607079,-0.83546948
1101,1,0,0,0,3,4,1,6.4139314,25,155,18.48,-0.36161208,-1.845427,-0.29190397
1102,1,0,0,0,3,3,1,7.2271929,8,120,3.3,-0.36161208,-1.845427,-0.29190397
1103,1,0,0,0,2,4,0,7.5613337,19,232,4.8400002,-0.36161208,-1.845427,-0.29190397
1104,1,0,0,0,3,4,1,7.5645032,19,110,7.2600002,-0.36161208,-1.845427,-0.29190397
1105,1,0,0,0,1,4,0,7.7289982,3,97,1.54,-0.36161208,-1.845427,-0.29190397
1106,1,0,0,0,1,4,0,7.2683468,12,141,6.5999999,-0.36161208,-1.845427,-0.29190397
1107,1,0,0,0,3,2,1,6.9156156,8,77,4.1799998,-0.36161208,-1.845427,-0.29190397
1108,1,0,0,0,1,4,0,5.6694908,13,93,11.44,-0.36161208,-1.845427,-0.29190397
1109,0,1,0,0,4,5,1,8.1277294,5,193,12.98,0.043852903,-1.6631055,-0.1875439
1110,0,1,0,0,2,4,0,6.4139314,15,250,13.64,0.043852903,-1.6631055,-0.1875439
1111,0,1,0,0,4,4,1,8.4933729,22,182,8.3599997,0.043852903,-1.6631055,-0.1875439
1112,0,1,0,0,5,4,1,8.6235781,10,142,13.64,0.043852903,-1.6631055,-0.1875439
1113,1,0,0,0,3,4,1,7.8002257,24,340,0,-0.42873859,-1.8124036,-0.42495102
1114,1,0,0,0,2,4,0,6.8521862,26,366,14.08,-0.42873859,-1.8124036,-0.42495102
1115,1,0,0,0,4,7,1,7.6738119,49,318,0,-0.42873859,-1.8124036,-0.42495102
1116,1,0,0,0,2,5,0,6.5317144,26,121,24.200001,-0.42873859,-1.8124036,-0.42495102
1117,1,0,0,0,4,5,1,7.9399877,13,467,16.280001,-0.42873859,-1.8124036,-0.42495102
1118,1,0,0,0,1,4,0,7.0860252,49,236,44.66,-0.42873859,-1.8124036,-0.42495102
1119,1,0,0,0,3,5,1,7.5153174,12,224,20.9,-0.42873859,-1.8124036,-0.42495102
1120,1,0,0,0,1,4,0,7.6666942,10,159,16.280001,-0.42873859,-1.8124036,-0.42495102
1121,1,0,0,0,5,5,1,7.8608503,12,224,27.940001,-0.42873859,-1.8124036,-0.42495102
1122,1,0,0,0,2,5,0,7.5458174,4,325,0,-0.42873859,-1.8124036,-0.42495102
1123,1,0,0,0,4,5,1,8.5241442,19,262,32.779999,-0.42873859,-1.8124036,-0.42495102
1124,1,0,0,0,2,5,1,7.3113041,15,85,7.2600002,-0.42873859,-1.8124036,-0.42495102
1125,1,0,0,1,1,4,0,6.159039,15,99,0,-0.91808963,-1.8286079,-0.43442354
1126,1,0,0,1,3,11,0,6.6579952,19,266,0,-0.91808963,-1.8286079,-0.43442354
1127,1,0,0,1,4,4,1,4.2511082,27,166,0,-1.119032,-1.6965641,-0.29809263
1128,1,0,0,1,3,3,1,7.2683644,31,216,0,-1.119032,-1.6965641,-0.29809263
1129,1,0,0,1,2,3,1,6.9192419,55,133,0,-1.119032,-1.6965641,-0.29809263
1130,1,0,0,1,2,4,0,7.2397766,20,108,0,-1.119032,-1.6965641,-0.29809263
1131,1,0,0,1,2,3,0,5.5582652,8,216,10.34,-1.119032,-1.6965641,-0.29809263
1132,1,0,0,1,1,4,0,6.2579718,27,92,0,-1.119032,-1.6965641,-0.29809263
1133,1,0,0,1,2,6,0,8.1034117,27,117,9.0200005,-1.119032,-1.6965641,-0.29809263
1134,1,0,0,1,1,5,0,7.0425401,12,216,0,-1.119032,-1.6965641,-0.29809263
1135,0,1,0,1,4,5,1,8.2760715,19,194,19.139999,-0.7135669,-1.5142425,-0.11577111
1136,1,0,0,1,3,4,1,7.0425401,41,133,20.459999,-1.119032,-1.6965641,-0.29809263
1137,0,1,0,1,4,4,1,7.414257,1,237,22.879999,-0.7135669,-1.5142425,-0.11577111
1138,1,0,0,1,2,4,0,8.5971699,32,250,23.76,-1.119032,-1.6965641,-0.29809263
1139,1,0,0,1,2,6,0,6.8521862,20,185,25.52,-0.37719712,-1.8040836,-0.51336354
1140,1,0,0,1,2,7,1,5.8160944,11,74,0,-0.37719712,-1.8040836,-0.51336354
1141,1,0,0,1,2,3,0,6.9842043,27,185,22.219999,-0.70193106,-1.801492,-0.59696466
1142,1,0,0,1,2,3,0,8.0596933,4,122,5.0599999,-0.70193106,-1.801492,-0.59696466
1143,1,0,0,1,1,3,0,7.2257872,5,83,7.2600002,-0.70193106,-1.801492,-0.59696466
1144,1,0,0,1,3,3,1,6.895431,11,139,19.360001,-0.70193106,-1.801492,-0.59696466
1145,1,0,0,1,5,4,1,7.2594419,20,194,33.220001,-0.70193106,-1.801492,-0.59696466
1146,1,0,0,1,2,3,0,7.2248616,18,211,8.5799999,-0.70193106,-1.801492,-0.59696466
1147,1,0,0,1,3,4,1,7.0776067,12,156,12.98,-0.70193106,-1.801492,-0.59696466
1148,1,0,0,1,4,5,1,6.883935,23,240,33.220001,-0.70193106,-1.801492,-0.59696466
1149,1,0,0,1,5,5,1,6.5680823,18,277,42.02,-0.70193106,-1.801492,-0.59696466
1150,1,0,0,1,6,5,1,6.2514124,27,129,33.220001,-0.70193106,-1.801492,-0.59696466
1151,1,0,0,1,4,4,1,6.4139314,17,185,38.720001,-0.70193106,-1.801492,-0.59696466
1152,1,0,0,1,3,3,0,6.0208888,0,55,0,-0.70193106,-1.801492,-0.59696466
1153,1,0,0,1,3,4,1,7.7086587,23,148,0,-0.70193106,-1.801492,-0.59696466
1154,1,0,0,1,4,4,1,8.2524948,14,237,0,-0.70193106,-1.801492,-0.59696466
1155,1,0,0,1,4,3,0,6.4630346,0,0,0,-0.70193106,-1.801492,-0.59696466
1156,1,0,0,1,1,3,0,5.9831486,0,0,0,-0.70193106,-1.801492,-0.59696466
1157,1,0,0,1,3,5,1,6.8374548,15,166,22.219999,-0.23307627,-1.8766443,-0.67739218
1158,1,0,0,1,1,4,0,5.7454767,6,94,18.040001,-0.23307627,-1.8766443,-0.67739218
1159,1,0,0,1,1,3,0,5.4976406,7,50,0,-0.23307627,-1.8766443,-0.67739218
1160,1,0,0,1,3,5,1,6.3538275,12,80,14.96,-0.23307627,-1.8766443,-0.67739218
1161,1,0,0,1,2,4,0,6.5962529,11,381,0,-0.23307627,-1.8766443,-0.67739218
1162,1,0,0,1,4,5,1,6.4023495,37,315,51.700001,-0.23307627,-1.8766443,-0.67739218
1163,1,0,0,1,3,5,0,6.0290356,12,104,18.040001,-0.23307627,-1.8766443,-0.67739218
1164,1,0,0,1,2,3,1,6.5536933,16,133,0,-0.23307627,-1.8766443,-0.67739218
1165,1,0,0,1,4,5,1,7.1466999,11,80,21.120001,-0.23307627,-1.8766443,-0.67739218
1166,1,0,0,1,4,6,1,6.2748437,18,227,0,-0.23307627,-1.8766443,-0.67739218
1167,1,0,0,1,4,5,1,6.5547075,55,299,0,-0.23307627,-1.8766443,-0.67739218
1168,1,0,0,1,2,4,0,6.784554,15,159,0,-0.23307627,-1.8766443,-0.67739218
1169,1,0,0,1,3,5,1,8.2387762,33,369,0,-0.23307627,-1.8766443,-0.67739218
1170,1,0,0,1,2,5,0,7.4255323,9,100,3.96,-0.23307627,-1.8766443,-0.67739218
1171,1,0,0,1,3,4,0,7.6523056,13,108,3.96,-0.23307627,-1.8766443,-0.67739218
1172,1,0,0,1,6,7,0,7.9678149,24,307,0,-0.23307627,-1.8766443,-0.67739218
1173,1,0,0,1,2,5,0,5.8385673,6,299,0,-0.23307627,-1.8766443,-0.67739218
1174,1,0,0,1,3,5,1,6.2062922,9,161,0,-0.23307627,-1.8766443,-0.67739218
1175,1,0,0,1,1,5,0,7.1070786,15,130,0,-0.23307627,-1.8766443,-0.67739218
1176,1,0,0,1,3,6,1,6.4139314,21,299,23.98,-0.23307627,-1.8766443,-0.67739218
1177,1,0,0,1,2,4,0,5.7207842,9,116,9.6800003,-0.23307627,-1.8766443,-0.67739218
1178,1,0,0,1,1,3,0,5.7207842,13,120,18.040001,-0.23307627,-1.8766443,-0.67739218
1179,1,0,0,1,2,4,1,6.5536933,6,157,23.98,-0.23307627,-1.8766443,-0.67739218
1180,1,0,0,1,3,4,1,7.0283794,16,227,18.700001,-0.23307627,-1.8766443,-0.67739218
1181,1,0,0,1,3,5,1,6.6370749,24,246,13.86,-0.23307627,-1.8766443,-0.67739218
1182,1,0,0,1,2,4,1,6.3085709,28,120,21.120001,-0.23307627,-1.8766443,-0.67739218
1183,1,0,0,1,5,5,1,6.6281595,18,211,27.059999,-0.23307627,-1.8766443,-0.67739218
1184,1,0,0,1,4,4,1,6.6276979,23,389,12.1,-0.23307627,-1.8766443,-0.67739218
1185,1,0,0,1,1,4,0,7.0557852,3,140,9.0200005,-0.23307627,-1.8766443,-0.67739218
1186,1,0,0,1,1,4,0,6.4520988,24,175,25.74,-0.23307627,-1.8766443,-0.67739218
1187,1,0,0,1,1,3,0,5.9031057,15,80,18.040001,-0.23307627,-1.8766443,-0.67739218
1188,0,1,0,1,2,3,0,6.8193965,10,129,15.4,0.17238888,-1.6943227,-0.49507058
1189,0,1,0,1,5,6,1,6.1262493,14,208,12.76,0.17238888,-1.6943227,-0.49507058
1190,0,1,0,1,3,5,1,8.6954632,21,391,20.02,0.17238888,-1.6943227,-0.49507058
1191,0,1,0,1,1,2,0,7.2683468,1,105,1.98,0.17238888,-1.6943227,-0.49507058
1192,0,1,0,1,4,3,1,6.9147067,19,224,24.42,0.17238888,-1.6943227,-0.49507058
1193,0,1,0,1,2,4,1,7.6190038,10,116,22.879999,0.17238888,-1.6943227,-0.49507058
1194,1,0,0,1,3,4,1,6.9147067,2,379,0,-0.23307627,-1.8766443,-0.67739218
1195,1,0,0,1,3,5,1,6.2215595,11,438,0,-0.23307627,-1.8766443,-0.67739218
1196,1,0,0,1,4,6,1,7.5235062,6,169,0,-0.23307627,-1.8766443,-0.67739218
1197,1,0,0,1,2,4,0,8.1418924,9,169,14.96,-0.23307627,-1.8766443,-0.67739218
1198,1,0,0,1,3,4,1,6.8304462,23,309,18.040001,-0.23307627,-1.8766443,-0.67739218
1199,1,0,0,1,3,5,1,6.7315969,15,249,45.099998,-0.23307627,-1.8766443,-0.67739218
1200,1,0,0,1,4,6,0,6.9156156,44,239,0,-0.23307627,-1.8766443,-0.67739218
1201,0,1,0,0,2,6,0,7.5925865,38,401,40.259998,-0.21109153,-1.7420412,-0.57872844
1202,0,1,0,0,2,3,0,7.9012017,5,142,17.16,-0.21109153,-1.7420412,-0.57872844
1203,0,1,0,0,1,4,0,7.5613337,6,148,24.860001,-0.21109153,-1.7420412,-0.57872844
1204,1,0,0,0,1,3,0,3.9290247,16,324,12.98,-0.61655658,-1.9243628,-0.76104993
1205,1,0,0,0,2,4,0,6.8467956,10,203,3.74,-0.33370528,-1.8021207,-0.43155354
1206,1,0,0,0,2,4,1,6.9147067,10,111,1.3200001,-0.33370528,-1.8021207,-0.43155354
1207,0,1,0,0,2,4,1,5.181788,23,170,8.8000002,0.078404345,-1.6197991,-0.24923204
1208,0,1,0,0,1,3,0,5.5776834,14,185,13.64,0.078404345,-1.6197991,-0.24923204
1209,0,1,0,0,2,3,0,6.7854948,15,216,15.62,0.078404345,-1.6197991,-0.24923204
1210,1,0,0,1,2,4,1,6.0208888,45,130,27.719999,-1.1116781,-1.7288402,-0.29809263
1211,1,0,0,1,4,5,0,7.9445152,32,258,13.2,-1.1116781,-1.7288402,-0.29809263
1212,0,1,0,1,2,3,0,8.0141602,5,229,13.64,-0.706213,-1.5465187,-0.11577111
1213,1,0,0,1,5,4,1,7.0268621,31,120,16.5,-1.1116781,-1.7288402,-0.29809263
1214,0,1,0,1,3,3,1,7.2142501,5,115,7.48,-0.706213,-1.5465187,-0.11577111
1215,0,1,0,1,3,5,1,7.6303267,14,100,8.5799999,-0.706213,-1.5465187,-0.11577111
1216,0,1,0,1,3,4,0,7.0623426,8,143,17.16,-0.706213,-1.5465187,-0.11577111
1217,1,0,0,1,5,4,1,7.4162469,30,413,10.12,-1.1116781,-1.7288402,-0.29809263
1218,0,1,0,1,1,4,0,6.8193965,6,129,0,-0.706213,-1.5465187,-0.11577111
1219,0,1,0,1,4,4,1,7.7222643,55,265,17.82,-0.706213,-1.5465187,-0.11577111
1220,1,0,0,1,2,3,0,7.179399,19,146,10.34,-1.1116781,-1.7288402,-0.29809263
1221,1,0,0,1,2,4,1,7.1851964,21,189,10.34,-1.1116781,-1.7288402,-0.29809263
1222,1,0,0,1,3,3,1,7.1677032,21,189,0,-1.1116781,-1.7288402,-0.29809263
1223,1,0,0,1,2,3,0,5.9305048,16,95,0,-1.1116781,-1.7288402,-0.29809263
1224,1,0,0,1,2,4,0,7.510458,21,215,8.1400003,-1.1116781,-1.7288402,-0.29809263
1225,1,0,0,1,3,5,1,8.3598413,14,223,17.16,-1.1116781,-1.7288402,-0.29809263
1226,0,1,0,1,4,5,1,7.9534831,15,186,30.799999,-0.706213,-1.5465187,-0.11577111
1227,1,0,0,1,2,5,1,6.2898788,18,151,22,-1.1116781,-1.7288402,-0.29809263
1228,1,0,0,1,3,3,1,6.6762958,8,189,13.2,-1.1116781,-1.7288402,-0.29809263
1229,1,0,0,1,1,4,0,6.4139314,4,115,5.7199998,-1.1116781,-1.7288402,-0.29809263
1230,1,0,0,1,5,6,1,7.8470297,21,120,0,-1.1116781,-1.7288402,-0.29809263
1231,0,1,0,1,4,5,1,7.821559,8,143,15.4,-0.706213,-1.5465187,-0.11577111
1232,1,0,0,1,2,5,0,7.6450329,18,130,10.34,-1.1116781,-1.7288402,-0.29809263
1233,1,0,0,1,2,4,1,6.6134653,4,163,14.3,-1.1116781,-1.7288402,-0.29809263
1234,1,0,0,1,2,3,1,7.0913301,14,258,25.52,-1.1116781,-1.7288402,-0.29809263
1235,1,0,0,1,1,5,0,7.0645189,14,153,0,-1.1116781,-1.7288402,-0.29809263
1236,1,0,0,1,1,4,0,5.3153191,14,86,0,-1.1116781,-1.7288402,-0.29809263
1237,0,1,0,1,3,4,1,7.0645189,7,143,6.8200002,-0.706213,-1.5465187,-0.11577111
1238,0,1,0,1,1,4,0,6.9457846,2,100,6.1599998,-0.706213,-1.5465187,-0.11577111
1239,0,1,0,1,2,3,0,6.692194,3,139,4.1799998,-0.706213,-1.5465187,-0.11577111
1240,0,1,0,1,2,4,0,7.4300675,4,143,8.5799999,-0.706213,-1.5465187,-0.11577111
1241,0,1,0,1,2,4,0,7.5139318,4,143,5.0599999,-0.706213,-1.5465187,-0.11577111
1242,0,1,0,1,1,3,0,7.2945948,1,100,1.3200001,-0.706213,-1.5465187,-0.11577111
1243,1,0,0,1,2,4,0,7.8869767,18,155,8.1400003,-1.1116781,-1.7288402,-0.29809263
1244,1,0,0,1,4,4,1,8.7771416,14,353,51.040001,-0.22760549,-1.8612965,-0.73570436
1245,1,0,0,1,1,2,0,6.883935,4,118,24.200001,-0.22760549,-1.8612965,-0.73570436
1246,0,1,0,1,3,4,1,9.0915222,15,327,26.620001,0.17785959,-1.6789749,-0.55839533
1247,0,0,1,1,1,4,0,7.7356873,4,0,16.059999,0.24239811,-1.6789749,-0.55839533
1248,0,0,1,1,2,4,0,8.259758,6,0,23.98,0.24239811,-1.6789749,-0.55839533
1249,0,0,1,1,2,3,0,8.0150013,4,0,27.719999,0.24239811,-1.6789749,-0.55839533
1250,0,0,1,1,1,3,0,6.7504034,3,124,16.059999,0.24239811,-1.6789749,-0.55839533
1251,0,1,0,1,2,3,1,7.6078539,8,131,29.92,0.17785959,-1.6789749,-0.55839533
1252,0,0,1,1,3,4,1,8.2465124,0,0,53.240002,0.24239811,-1.6789749,-0.55839533
1253,0,1,0,1,1,3,0,7.1735682,6,155,27.719999,0.17785959,-1.6789749,-0.55839533
1254,1,0,0,1,2,3,0,5.6698418,12,91,36.080002,-0.22760549,-1.8612965,-0.73570436
1255,1,0,0,1,2,4,1,6.6370749,8,43,32.560001,-0.22760549,-1.8612965,-0.73570436
1256,1,0,0,1,2,3,0,6.7946482,7,98,15.84,-0.22760549,-1.8612965,-0.73570436
1257,1,0,0,1,2,4,1,7.674993,4,147,10.12,-0.22760549,-1.8612965,-0.73570436
1258,1,0,0,1,2,4,0,7.4950299,8,137,33.66,-0.22760549,-1.8612965,-0.73570436
1259,1,0,0,1,4,4,1,7.5125437,10,153,38.279999,-0.22760549,-1.8612965,-0.73570436
1260,1,0,0,1,3,4,1,6.8681865,6,255,0,-0.22760549,-1.8612965,-0.73570436
1261,1,0,0,1,2,2,0,7.4345822,7,126,25.52,-0.22760549,-1.8612965,-0.73570436
1262,0,0,1,1,2,5,0,7.6666942,39,294,42.68,0.24239811,-1.6789749,-0.55839533
1263,0,0,1,1,4,2,1,7.9661283,0,0,0,0.24239811,-1.6789749,-0.55839533
1264,0,0,1,1,2,4,0,7.171617,51,311,53.240002,0.24239811,-1.6789749,-0.55839533
1265,0,0,1,1,1,2,0,7.3079767,0,0,0,0.24239811,-1.6789749,-0.55839533
1266,0,0,1,1,2,5,0,7.8608503,18,327,26.620001,0.24239811,-1.6789749,-0.55839533
1267,0,0,1,1,1,4,0,7.9068356,16,262,42.68,0.24239811,-1.6789749,-0.55839533
1268,1,0,0,1,2,4,0,7.6666942,52,353,51.040001,-0.22760549,-1.8612965,-0.73570436
1269,1,0,0,1,3,3,1,6.7775321,0,177,51.040001,-0.22760549,-1.8612965,-0.73570436
1270,1,0,0,1,1,4,0,6.7468257,0,0,25.52,-0.22760549,-1.8612965,-0.73570436
1271,0,0,1,1,4,6,1,9.8179026,36,281,45.32,0.24239811,-1.6789749,-0.55839533
1272,0,0,1,1,4,5,1,7.1540813,0,0,0,0.24239811,-1.6789749,-0.55839533
1273,0,0,1,1,2,3,1,8.6385546,37,303,47.959999,0.24239811,-1.6789749,-0.55839533
1274,0,0,1,1,2,4,0,9.0677605,20,213,42.68,0.24239811,-1.6789749,-0.55839533
1275,0,0,1,1,3,6,1,7.1070786,20,409,16.059999,0.24239811,-1.6789749,-0.55839533
1276,0,0,1,1,6,7,1,8.6331348,0,327,58.740002,0.24239811,-1.6789749,-0.55839533
1277,0,0,1,1,4,6,1,7.3302221,36,425,31.9,0.24239811,-1.6789749,-0.55839533
1278,1,0,0,0,3,4,1,6.5092416,22,275,0,-0.46280986,-1.8612965,-0.29809263
1279,1,0,0,0,2,4,0,7.6843939,24,353,0,-0.46280986,-1.8612965,-0.29809263
1280,1,0,0,0,2,3,0,7.5290728,15,216,0,-0.46280986,-1.8612965,-0.29809263
1281,1,0,0,0,2,3,0,7.2683468,15,216,0,-0.46280986,-1.8612965,-0.29809263
1282,1,0,0,0,5,5,1,7.4151301,19,118,20.459999,-0.46280986,-1.8612965,-0.29809263
1283,1,0,0,0,1,4,0,7.8002257,10,300,6.1599998,-0.90201777,-1.7544729,-0.29825708
1284,1,0,0,0,4,5,1,7.0022736,33,359,20.459999,-0.90201777,-1.7544729,-0.29825708
1285,1,0,0,0,3,4,1,6.3713717,7,138,7.04,-0.90201777,-1.7544729,-0.29825708
1286,1,0,0,0,4,4,0,3.5723498,16,325,17.16,-0.90201777,-1.7544729,-0.29825708
1287,0,1,0,1,2,4,0,8.118679,13,208,20.459999,-0.7135669,-1.5142425,-0.11577111
1288,1,0,0,1,2,4,0,7.8059387,14,188,0,-1.119032,-1.6965641,-0.29809263
1289,1,0,0,1,4,4,1,5.4275312,17,233,11.44,-1.119032,-1.6965641,-0.29809263
1290,1,0,0,1,2,3,1,6.0572562,13,102,0,-0.37719712,-1.8040836,-0.51336354
1291,0,0,1,1,5,5,1,8.0333195,34,200,41.580002,-0.23192742,-1.6191703,-0.41464302
1292,0,1,0,1,2,4,0,8.1660252,10,77,11.44,-0.29646596,-1.6191703,-0.41464302
1293,1,0,0,1,4,4,1,6.0999985,14,129,27.719999,-0.70193106,-1.801492,-0.59696466
1294,0,0,1,1,2,2,0,7.1285954,0,0,0,-0.23192742,-1.6191703,-0.41464302
1295,1,0,0,1,4,2,1,6.7997603,0,0,0,-0.70193106,-1.801492,-0.59696466
1296,1,0,0,1,2,2,0,7.0912032,33,92,0,-0.70193106,-1.801492,-0.59696466
1297,0,1,0,1,3,4,1,7.5125437,45,139,0,-0.29646596,-1.6191703,-0.41464302
1298,1,0,0,0,2,4,1,7.8519878,16,314,13.64,-0.41508663,-1.9243628,-0.5750339
1299,1,0,0,0,2,4,0,7.2789288,17,247,8.1400003,-0.41508663,-1.9243628,-0.5750339
1300,1,0,0,0,2,4,0,8.0689802,15,272,13.64,-0.41508663,-1.9243628,-0.5750339
1301,1,0,0,0,2,3,0,7.9980516,27,397,16.280001,-0.62701249,-1.9243628,-0.76104993
1302,1,0,0,0,1,1,0,5.7207842,0,100,0,-0.37910768,-1.9243628,-0.81196517
1303,0,0,1,0,2,5,0,8.3532724,22,479,14.96,-0.00607856,-1.7420412,-0.39271238
1304,0,0,1,0,1,3,0,7.5125437,39,300,7.6999998,-0.00607856,-1.7420412,-0.39271238
1305,0,0,1,0,1,5,0,7.5796828,17,267,11.66,-0.00607856,-1.7420412,-0.39271238
1306,0,0,1,0,3,4,1,7.0155115,13,300,9.2399998,-0.00607856,-1.7420412,-0.39271238
1307,0,0,1,0,1,3,0,7.8002257,13,282,6.5999999,-0.00607856,-1.7420412,-0.39271238
1308,1,0,0,0,3,4,1,7.101336,44,330,28.16,-1.8980379,-1.9243628,-0.5750339
1309,1,0,0,0,5,4,1,6.8556747,42,230,32.560001,-1.8980379,-1.9243628,-0.5750339
1310,1,0,0,0,3,5,1,5.9637303,23,272,14.08,-1.8980379,-1.9243628,-0.5750339
1311,1,0,0,0,3,3,1,7.1583457,11,230,15.18,-1.8980379,-1.9243628,-0.5750339
1312,1,0,0,0,4,5,1,3.4181991,52,251,27.059999,-1.8980379,-1.9243628,-0.5750339
1313,1,0,0,0,1,3,0,6.4139314,17,320,16.280001,-1.8980379,-1.9243628,-0.5750339
1314,1,0,0,0,3,4,1,6.1653972,19,230,13.64,-1.8980379,-1.9243628,-0.5750339
1315,1,0,0,0,1,4,0,7.0557852,15,184,11.88,-1.8980379,-1.9243628,-0.5750339
1316,1,0,0,0,2,4,0,6.1750393,17,115,10.34,-0.90201777,-1.7544729,-0.29825708
1317,1,0,0,0,3,4,0,6.370502,22,193,6.1599998,-0.36161208,-1.845427,-0.29190397
1318,1,0,0,0,5,5,1,7.3100195,24,309,20.459999,-0.36161208,-1.845427,-0.29190397
1319,1,0,0,0,3,5,0,7.0386405,28,238,15.62,-0.36161208,-1.845427,-0.29190397
1320,1,0,0,0,4,4,1,6.363997,8,232,6.5999999,-0.36161208,-1.845427,-0.29190397
1321,1,0,0,1,2,4,0,7.6666942,37,171,10.78,-0.91808963,-1.8286079,-0.43442354
1322,0,1,0,1,4,6,1,7.3946614,26,158,35.419998,-0.5126245,-1.6462864,-0.25210199
1323,1,0,0,1,2,5,0,7.1764879,31,237,18.92,-0.91808963,-1.8286079,-0.43442354
1324,1,0,0,1,3,4,1,7.1450968,27,180,20.68,-0.91808963,-1.8286079,-0.43442354
1325,0,1,0,1,4,10,1,7.7205734,32,317,39.16,-0.5126245,-1.6462864,-0.25210199
1326,0,1,0,1,5,8,1,7.5437312,3,190,33.439999,-0.5126245,-1.6462864,-0.25210199
1327,1,0,0,1,3,4,1,7.9918723,28,228,28.16,-0.91808963,-1.8286079,-0.43442354
1328,1,0,0,1,2,5,1,8.4108963,37,241,40.700001,-0.37719712,-1.8040836,-0.51336354
1329,1,0,0,1,2,4,1,8.016345,47,380,34.099998,-0.37719712,-1.8040836,-0.51336354
1330,1,0,0,1,4,6,1,8.8816071,49,378,34.099998,-0.37719712,-1.8040836,-0.51336354
1331,1,0,0,1,2,3,0,6.0923476,0,130,0,-0.37719712,-1.8040836,-0.51336354
1332,1,0,0,1,3,4,1,6.159039,0,130,0,-0.37719712,-1.8040836,-0.51336354
1333,1,0,0,1,3,4,1,6.6794958,18,185,24.860001,-0.70193106,-1.801492,-0.59696466
1334,1,0,0,1,1,3,0,6.4627213,8,65,6.5999999,-0.70193106,-1.801492,-0.59696466
1335,1,0,0,1,1,3,0,6.2514124,2,72,7.2600002,-0.70193106,-1.801492,-0.59696466
1336,1,0,0,1,1,3,0,6.4627213,5,111,16.719999,-0.70193106,-1.801492,-0.59696466
1337,1,0,0,1,1,3,0,5.7207842,4,67,7.2600002,-0.70193106,-1.801492,-0.59696466
1338,1,0,0,1,2,3,1,6.7232528,11,120,13.86,-0.70193106,-1.801492,-0.59696466
1339,1,0,0,1,2,2,0,7.478642,5,92,0,-0.70193106,-1.801492,-0.59696466
1340,1,0,0,1,2,3,0,6.2215595,7,121,14.08,-0.70193106,-1.801492,-0.59696466
1341,1,0,0,1,3,4,1,6.9929762,2,76,22,-0.70193106,-1.801492,-0.59696466
1342,1,0,0,1,4,5,1,7.5971913,20,141,13.86,-0.70193106,-1.801492,-0.59696466
1343,1,0,0,1,5,5,1,6.924757,13,222,22.219999,-0.70193106,-1.801492,-0.59696466
1344,1,0,0,1,2,4,0,7.2432108,19,239,0,-0.23307627,-1.8766443,-0.67739218
1345,1,0,0,1,1,4,0,5.2099586,6,150,0,-1.1116781,-1.7288402,-0.29809263
1346,1,0,0,1,3,4,1,7.6568847,23,255,53.68,-1.1116781,-1.7288402,-0.29809263
1347,1,0,0,1,1,4,0,6.4627213,4,124,5.7199998,-1.1116781,-1.7288402,-0.29809263
1348,1,0,0,0,1,6,0,7.5500269,7,52,14.52,-0.55272496,-1.7337693,-2.2477098
1349,1,0,0,0,3,5,1,7.4553852,12,259,20.24,-0.55272496,-1.7337693,-2.2477098
1350,1,0,0,0,1,5,0,7.3302221,5,43,25.959999,-0.55272496,-1.7337693,-2.2477098
1351,1,0,0,0,3,6,0,7.9334445,12,294,25.959999,-0.55272496,-1.7337693,-2.2477098
1352,1,0,0,0,2,4,1,6.9147067,37,202,20.24,-0.55272496,-1.7337693,-2.2477098
1353,1,0,0,0,1,2,0,5.9831486,5,302,0,1.5185426,-2.0282471,-0.76104993
1354,1,0,0,0,2,4,0,8.9396601,6,464,0,1.5185426,-2.0282471,-0.76104993
1355,1,0,0,0,2,3,0,5.5582652,5,429,0,1.5185426,-2.0282471,-0.76104993
1356,1,0,0,0,1,2,0,8.3166609,4,278,0,1.5185426,-2.0282471,-0.76104993
1357,1,0,0,0,3,3,1,6.159039,4,429,0,1.5185426,-2.0282471,-0.76104993
1358,1,0,0,0,2,4,1,1.6264396,4,194,20.9,-0.90201777,-1.7544729,-0.29825708
1359,1,0,0,1,1,3,0,6.6370749,14,140,19.139999,-0.23307627,-1.8766443,-0.67739218
1360,1,0,0,1,1,3,0,6.3085709,19,149,21.120001,-0.23307627,-1.8766443,-0.67739218
1361,1,0,0,1,4,4,1,6.1262493,10,203,20.459999,-0.23307627,-1.8766443,-0.67739218
1362,1,0,0,1,1,4,0,6.2514124,8,104,13.86,-0.23307627,-1.8766443,-0.67739218
1363,1,0,0,1,1,4,0,7.4083552,6,159,18.040001,-0.23307627,-1.8766443,-0.67739218
1364,1,0,0,1,1,4,0,4.6221719,15,72,0,-0.23307627,-1.8766443,-0.67739218
1365,1,0,0,1,4,5,1,6.9197445,8,257,0,-0.23307627,-1.8766443,-0.67739218
